,"('GDP growth (annual %)', 'Brazil')","('GDP growth (annual %)', 'India')","('GDP growth (annual %)', 'Poland')","('GDP growth (annual %)', 'South Africa')","('Inflation, consumer prices (annual %)', 'Brazil')","('Inflation, consumer prices (annual %)', 'India')","('Inflation, consumer prices (annual %)', 'Poland')","('Inflation, consumer prices (annual %)', 'South Africa')",ABEV3.SA,ANH.JO,BAJFINANCE.NS,BBDC4.SA,BHARTIARTL.NS,BHP,BRLUSD=X,CDR.WA,CFR.JO,DNP.WA,FSR.JO,GGBR4.SA,GLN.JO,HDB,HINDUNILVR.NS,ICICIBANK.NS,INFY,INRUSD=X,ITUB,KGH.WA,KOTAKBANK.NS,LPP.WA,LREN3.SA,MBK.WA,MGLU3.SA,MTN.JO,NPN.JO,PEO.WA,PETR4.SA,PKO.WA,PLNUSD=X,PZU.WA,RELIANCE.NS,RENT3.SA,SBIN.NS,SBK.JO,SOL.JO,SPL.WA,TCS.NS,TPE.WA,VALE,VOD.JO,WEGE3.SA,ZARUSD=X,^BVSP,^J203.JO,^NSEI,^WIG20
2024-02-05 00:00:00,,,,,,,,,11.931724548339844,117900.1796875,653.4868774414062,13.444443702697754,1098.197998046875,55.31409454345703,0.20271894335746765,107.7691879272461,280043.375,45.900001525878906,6614.1279296875,16.71117401123047,9778.734375,27.079811096191406,2343.946044921875,1006.9940795898438,19.39763641357422,0.012048294767737389,5.205142498016357,107.0693588256836,1804.2899169921875,14349.048828125,12.549517631530762,555.0,18.93053436279297,9316.408203125,65133.37109375,128.60775756835938,31.151254653930664,47.168922424316406,0.2503128945827484,41.15006637573242,1428.452392578125,49.705665588378906,619.8984985351562,20008.2890625,15551.787109375,414.0942687988281,3793.942138671875,3.8320000171661377,11.187091827392578,9389.3291015625,32.09260940551758,0.052959591150283813,127593.0,74033.921875,21771.69921875,
2024-02-06 00:00:00,,,,,,,,,12.05933666229248,116993.1953125,652.4930419921875,14.278806686401367,1118.4154052734375,56.095130920410156,0.202022522687912,107.17568969726562,279247.375,45.0,6637.1005859375,17.016578674316406,9781.7333984375,27.362958908081055,2350.581787109375,1009.8472900390625,19.693857192993164,0.012033158913254738,5.543240547180176,108.98043060302734,1782.98779296875,14552.1884765625,13.042475700378418,554.7999877929688,19.901330947875977,9491.2841796875,67563.8984375,128.60775756835938,31.438501358032227,46.93839645385742,0.24757106602191925,41.527976989746094,1417.3099365234375,48.7344856262207,626.936767578125,20035.25390625,15752.7587890625,404.1667785644531,3949.297119140625,3.822999954223633,11.416962623596191,9542.2041015625,32.07331848144531,0.05249646678566933,130416.0,74558.5234375,21929.400390625,
2024-02-07 00:00:00,,,,,,,,,11.849689483642578,122382.109375,663.4747314453125,12.00796127319336,1118.661865234375,56.27179718017578,0.2015194594860077,107.1262435913086,280876.34375,45.25,6506.25634765625,17.05573272705078,9599.740234375,27.157922744750977,2349.709716796875,1005.6658935546875,19.52185821533203,0.012037953361868858,5.464613437652588,108.63742065429688,1788.5751953125,14986.1689453125,12.95892333984375,563.0,20.192569732666016,9365.373046875,68464.6796875,129.6220245361328,31.899614334106445,46.99159622192383,0.2475718855857849,41.544769287109375,1431.554443359375,49.50217819213867,651.0404052734375,19668.759765625,15476.7978515625,416.28167724609375,3899.07177734375,3.802000045776367,11.48507308959961,9532.2119140625,32.449623107910156,0.05314173921942711,129608.0,74313.4375,21930.5,
2024-02-08 00:00:00,,,,,,,,,11.804113388061523,123894.09375,650.2679443359375,11.663891792297363,1126.4036865234375,55.82549285888672,0.2012355923652649,108.80781555175781,286809.21875,44.060001373291016,6471.2978515625,16.719005584716797,9498.7421875,26.17666244506836,2341.572265625,973.3456420898438,19.292526245117188,0.012046363204717636,5.3309454917907715,107.55937957763672,1725.8165283203125,14875.365234375,12.499387741088867,551.5999755859375,20.095491409301758,9309.4130859375,67536.703125,128.20205688476562,31.642595291137695,46.45962142944336,0.24821022152900696,39.96595001220703,1439.4708251953125,48.69749450683594,674.46923828125,19693.7265625,15247.830078125,400.12847900390625,3947.482666015625,3.680000066757202,11.297769546508789,9399.3203125,32.61366271972656,0.052913691848516464,128217.0,73725.3828125,21717.94921875,
2024-02-09 00:00:00,,,,,,,,,11.804113388061523,122989.1015625,658.0654907226562,11.577877044677734,1104.8055419921875,55.95566177368164,0.20032452046871185,109.99480438232422,289705.15625,43.7400016784668,6459.31201171875,16.42926025390625,9244.7490234375,26.24012565612793,2348.450439453125,994.4005126953125,19.206527709960938,0.0120503269135952,5.43316125869751,106.04031372070312,1738.537841796875,14829.197265625,12.390769958496094,546.4000244140625,20.192569732666016,9224.47265625,68553.6796875,128.20205688476562,31.219284057617188,46.246826171875,0.2493205964565277,39.4704704284668,1450.0177001953125,48.558753967285156,699.247802734375,19881.466796875,14652.9150390625,400.96978759765625,3947.1005859375,3.690000057220459,11.28925609588623,9268.427734375,32.19874954223633,0.052724819630384445,128026.0,73423.296875,21782.5,
2024-02-12 00:00:00,,,,,,,,,,121501.125,649.6251831054688,,1103.2769775390625,56.20670700073242,0.20189376175403595,112.12149810791016,291895.09375,44.79999923706055,6432.34423828125,,9455.7431640625,25.873985290527344,2311.15283203125,980.0359497070312,19.244749069213867,0.01204608753323555,5.480339050292969,108.93143463134766,1705.7117919921875,15096.9716796875,,564.7999877929688,,9393.353515625,68657.0703125,128.81060791015625,,46.37095260620117,0.2498258650302887,40.167503356933594,1441.679443359375,,682.5198364257812,20005.294921875,14767.8984375,408.03680419921875,3934.687744140625,3.75,11.433990478515625,9317.38671875,,0.052698008716106415,,73722.1015625,21616.05078125,
2024-02-13 00:00:00,,,,,,,,,,121727.125,653.036865234375,,1102.4385986328125,54.79340362548828,0.2019304633140564,108.11540222167969,285365.25,43.13999938964844,6390.39404296875,,9410.7451171875,25.56154441833496,2319.241943359375,1003.3536987304688,18.977195739746094,0.012049616314470768,5.3545331954956055,107.11836242675781,1733.2498779296875,14773.7958984375,,570.5999755859375,,9245.4580078125,67401.90625,128.20205688476562,,46.12269592285156,0.25005456805229187,39.579647064208984,1454.335693359375,,687.8709106445312,19880.46875,14721.9052734375,400.12847900390625,3962.188232421875,3.680000066757202,11.204118728637695,9252.439453125,,0.05291397497057915,,73062.59375,21743.25,
2024-02-14 00:00:00,,,,,,,,,11.77676773071289,118348.171875,657.2743530273438,11.500459671020508,1100.4661865234375,55.648826599121094,0.20193859934806824,109.10456085205078,288715.15625,43.95000076293945,6447.32666015625,16.241317749023438,9310.7470703125,25.766582489013672,2313.380615234375,1006.2069702148438,19.28297233581543,0.012037373147904873,5.393848896026611,107.90238952636719,1745.023193359375,14515.2548828125,12.198599815368652,595.7999877929688,19.610092163085938,9283.4306640625,65999.75,132.25909423828125,30.984952926635742,47.417179107666016,0.24693767726421356,40.59579849243164,1470.4912109375,48.096290588378906,716.7470703125,20250.955078125,15139.845703125,416.7864685058594,3915.017822265625,3.7179999351501465,11.280743598937988,9331.3759765625,32.35314178466797,0.0524202436208725,127018.0,73009.7421875,21840.05078125,
2024-02-15 00:00:00,,,,,,,,,11.71296215057373,118918.1640625,654.5944213867188,11.55207347869873,1105.2493896484375,55.42567443847656,0.20127609372138977,112.51717376708984,292794.09375,44.9900016784668,6317.4814453125,16.209993362426758,9273.7490234375,26.45492935180664,2277.439697265625,1000.2545776367188,19.40719223022461,0.012041940353810787,5.448886394500732,108.19640350341797,1735.3450927734375,14644.525390625,12.089981079101562,615.0,19.998411178588867,9221.474609375,65919.75,130.595703125,31.97520637512207,46.90293502807617,0.24735796451568604,40.19269561767578,1459.79541015625,48.216529846191406,734.3909301757812,20295.890625,15164.841796875,413.5894775390625,3917.97802734375,3.5920000076293945,11.263714790344238,9300.4013671875,32.04436492919922,0.05255258083343506,127804.0,73218.4375,21910.75,
2024-02-16 00:00:00,,,,,,,,,11.630925178527832,117939.1796875,654.5745849609375,11.595080375671387,1104.55908203125,56.10443115234375,0.2011101245880127,113.25904083251953,292866.09375,44.540000915527344,6412.3681640625,16.609371185302734,9509.7412109375,26.264535903930664,2301.07763671875,1006.7481079101562,19.56007957458496,0.01204679999500513,5.464613437652588,111.1855239868164,1731.3541259765625,14940.0009765625,12.031495094299316,629.4000244140625,19.804250717163086,9093.5654296875,66105.5390625,132.46194458007812,32.27000427246094,47.73637008666992,0.248221293091774,40.44463348388672,1449.843994140625,47.966800689697266,727.6419677734375,20772.232421875,15162.8427734375,424.8630676269531,3941.9443359375,3.5950000286102295,11.604266166687012,9292.408203125,32.22770309448242,0.05279962345957756,128726.0,73616.0625,22040.69921875,
2024-02-19 00:00:00,,,,,,,,,11.676501274108887,118783.1640625,663.830810546875,11.741307258605957,1126.4530029296875,,0.2014058232307434,112.86337280273438,293730.09375,45.2599983215332,6443.33154296875,16.64852523803711,9419.7451171875,,2312.605712890625,1026.91748046875,,0.012045870535075665,,109.76446533203125,1727.5126953125,15650.9892578125,12.190244674682617,640.0,20.289649963378906,9036.60546875,65722.7578125,132.54307556152344,32.42875289916992,47.82503128051758,0.24869194626808167,40.67137908935547,1463.17041015625,48.614253997802734,732.02880859375,20761.25,14772.8974609375,434.11749267578125,3918.55029296875,3.700000047683716,,9292.408203125,32.314544677734375,0.05312054231762886,129036.0,73580.8828125,22122.25,
2024-02-20 00:00:00,,,,,,,,,11.71296215057373,118890.1640625,668.8543701171875,12.01656436920166,1128.1787109375,54.021663665771484,0.20175933837890625,113.50633239746094,288694.15625,45.70000076293945,6468.30078125,16.758155822753906,9337.7470703125,26.74784278869629,2329.02685546875,1031.8369140625,19.130084991455078,0.012045145034790039,5.684769630432129,109.51945495605469,1758.5428466796875,15817.1962890625,12.323927879333496,652.7999877929688,19.610092163085938,8597.916015625,64269.796875,135.99156188964844,32.08858871459961,49.01312255859375,0.24915023148059845,41.452392578125,1460.21728515625,49.98314666748047,732.8483276367188,20471.6484375,14362.9560546875,450.52313232421875,3848.70263671875,3.736999988555908,11.38290786743164,9243.4482421875,33.067176818847656,0.05280023440718651,129916.0,72946.0078125,22196.94921875,
2024-02-21 00:00:00,,,,,,,,,11.758537292480469,119030.1640625,661.4573364257812,11.973555564880371,1124.1846923828125,53.70553207397461,0.20298796892166138,112.26988220214844,287236.21875,45.400001525878906,6485.28125,17.102718353271484,9251.7490234375,26.410991668701172,2331.93310546875,1034.9852294921875,18.9007511138916,0.012073051184415817,5.6375932693481445,109.17644500732422,1742.1796875,15660.2236328125,12.315570831298828,658.7999877929688,19.02761459350586,8546.9521484375,65459.36328125,136.27554321289062,32.133941650390625,49.13724899291992,0.2506359815597534,41.22564697265625,1456.916748046875,49.89990234375,743.839599609375,20651.400390625,14023.0048828125,447.1578674316406,3811.31982421875,3.611999988555908,11.433990478515625,9169.5078125,35.344337463378906,0.05289186164736748,130032.0,73029.609375,22055.05078125,
2024-02-22 00:00:00,,,,,,,,,11.813227653503418,121100.125,660.0877685546875,12.042367935180664,1119.894775390625,54.26341247558594,0.20263835787773132,114.19874572753906,295007.0625,46.04999923706055,6679.05078125,16.95393180847168,9192.7509765625,26.557449340820312,2313.5263671875,1045.5618896484375,19.40719223022461,0.012057141400873661,5.609180450439453,109.27444458007812,1720.877685546875,16731.32421875,12.641426086425781,665.0,20.483810424804688,8762.7998046875,66781.125,137.9389190673828,31.892053604125977,49.74016189575195,0.2507357895374298,41.80510711669922,1470.863525390625,49.4929313659668,738.4403686523438,20731.2890625,14602.921875,455.57098388671875,3902.6044921875,3.5820000171661377,11.502100944519043,9224.4638671875,34.22504425048828,0.05292088910937309,130241.0,74112.7421875,22217.44921875,
2024-02-23 00:00:00,,,,,,,,,11.749423027038574,122441.109375,662.3523559570312,11.88753890991211,1110.2298583984375,54.2169303894043,0.20151539146900177,113.6052474975586,303078.875,47.9900016784668,6582.166015625,16.805143356323242,9221.75,26.362173080444336,2319.3388671875,1044.1844482421875,19.216083526611328,0.01206675823777914,5.560477256774902,109.12744140625,1720.12939453125,16805.193359375,12.750043869018555,683.0,20.872127532958984,8527.9658203125,66948.3203125,141.06283569335938,31.67283821105957,50.094818115234375,0.2503630220890045,42.762474060058594,1482.6512451171875,49.19695281982422,731.8359375,20594.478515625,14597.9228515625,467.349365234375,3869.184814453125,3.5999999046325684,11.468045234680176,9185.4951171875,34.717140197753906,0.052225321531295776,129419.0,74213.390625,22212.69921875,
2024-02-26 00:00:00,,,,,,,,,11.886149406433105,122364.109375,656.952880859375,11.87033462524414,1094.7462158203125,53.184844970703125,0.20026032626628876,112.6655502319336,301552.9375,47.20000076293945,6492.27294921875,16.60154151916504,9063.7548828125,26.27918243408203,2329.171875,1037.198974609375,19.10141372680664,0.012065375223755836,5.609180450439453,107.80438995361328,1702.4691162109375,17451.546875,12.766754150390625,674.4000244140625,20.483810424804688,8773.7919921875,66522.1328125,140.9005584716797,32.27000427246094,49.491905212402344,0.2511616349220276,42.19141387939453,1476.3974609375,48.17953109741211,731.69140625,20474.64453125,14302.96484375,463.984130859375,3820.438720703125,3.549999952316284,11.212632179260254,9440.2861328125,35.58108139038086,0.051797907799482346,129609.0,73621.2421875,22122.05078125,
2024-02-27 00:00:00,,,,,,,,,12.132258415222168,120144.1484375,648.3494873046875,12.059571266174316,1111.9556884765625,53.68693923950195,0.2008475810289383,114.05037689208984,297986.0,46.560001373291016,6503.26025390625,16.95393180847168,8975.7568359375,26.245006561279297,2330.189208984375,1043.10205078125,19.110973358154297,0.012069715186953545,5.714709758758545,109.07844543457031,1702.91796875,17368.443359375,13.493656158447266,669.0,21.357526779174805,8943.6708984375,65022.17578125,139.3183135986328,32.22465133666992,49.030853271484375,0.2518405616283417,41.56996536254883,1474.73486328125,50.408607482910156,722.9658203125,20462.662109375,14886.8818359375,460.1982116699219,3919.123291015625,3.609999895095825,11.59575080871582,9315.3896484375,35.960533142089844,0.0520491749048233,131689.0,73142.109375,22198.349609375,
2024-02-28 00:00:00,,,,,,,,,12.259870529174805,119096.1640625,642.6583251953125,12.00796127319336,1113.1883544921875,53.08256149291992,0.20274105668067932,109.89588928222656,300298.9375,46.0,6408.373046875,16.875621795654297,9052.7548828125,25.947214126586914,2345.931884765625,1029.327880859375,19.063194274902344,0.012055717408657074,5.690356731414795,105.893310546875,1679.820068359375,16832.89453125,13.117671966552734,664.7999877929688,21.066287994384766,8414.046875,63343.22265625,139.07489013671875,30.561641693115234,48.28607940673828,0.25188180804252625,41.37681198120117,1444.930419921875,49.81665802001953,715.8793334960938,20355.80859375,14338.9599609375,459.3569030761719,3933.01708984375,3.5360000133514404,11.38290786743164,9375.33984375,35.911888122558594,0.05244003236293793,130155.0,72204.53125,21951.150390625,
2024-02-29 00:00:00,,,,,,,,,11.466853141784668,117532.1796875,642.3270263671875,11.827325820922852,1107.8629150390625,53.31501388549805,0.20131660997867584,108.51106262207031,306743.8125,46.470001220703125,6470.298828125,16.83646583557129,9155.7509765625,26.118080139160156,2336.970458984375,1035.231201171875,19.0727481842041,0.012060994282364845,5.536123752593994,105.64830017089844,1685.6568603515625,16565.119140625,13.201223373413086,695.0,20.677967071533203,8344.095703125,63101.02734375,140.37313842773438,30.342422485351562,49.261383056640625,0.2511359453201294,41.2424430847168,1450.0675048828125,49.021217346191406,721.2785034179688,20154.087890625,14470.9404296875,462.301513671875,3910.24365234375,3.61899995803833,11.416962623596191,9394.32421875,35.69783020019531,0.05193968862295151,129020.0,72729.7265625,21982.80078125,
2024-03-01 00:00:00,,,,,,,,,11.339240074157715,115252.2265625,649.8526611328125,11.87033462524414,1113.1390380859375,54.24481964111328,0.20121534168720245,109.15402221679688,305693.84375,46.16999816894531,6546.20947265625,17.564741134643555,9145.7509765625,26.855243682861328,2334.45166015625,1069.37158203125,18.94852638244629,0.01206121314316988,5.601062297821045,106.92234802246094,1723.821044921875,16537.41796875,13.894706726074219,687.0,21.551685333251953,8400.0556640625,62423.84765625,140.37313842773438,30.372661590576172,49.86429214477539,0.2506014406681061,41.62874984741211,1481.1622314453125,48.558753967285156,741.5738525390625,20731.2890625,14635.9169921875,461.8808288574219,3909.52783203125,3.5490000247955322,11.48507308959961,9414.3076171875,36.281612396240234,0.05213650315999985,129180.0,72775.4921875,22338.75,
2024-03-04 00:00:00,,,,,,,,,11.375701904296875,114381.234375,652.918212890625,11.75747299194336,1117.8729248046875,53.984474182128906,0.20191006362438202,104.75225067138672,305664.84375,46.4900016784668,6427.3505859375,17.250102996826172,9169.7509765625,26.59650421142578,2346.36767578125,1074.733642578125,18.91986083984375,0.01207057386636734,5.568594932556152,105.35428619384766,1723.322021484375,16509.71484375,13.510367393493652,679.7999877929688,20.677967071533203,8658.873046875,60897.6875,139.84573364257812,30.297067642211914,50.02388381958008,0.2512432038784027,40.7889518737793,1496.3250732421875,47.32859802246094,744.369873046875,20478.638671875,14597.9228515625,461.8808288574219,3896.49365234375,3.236999988555908,11.442502975463867,9581.171875,36.13566207885742,0.05241914466023445,128341.0,72633.1484375,22405.599609375,
2024-03-05 00:00:00,,,,,,,,,11.621809959411621,114352.234375,625.4069213867188,11.817770957946777,1152.784912109375,53.45448684692383,0.20222856104373932,104.2576675415039,303943.875,45.5099983215332,6359.43115234375,17.04558753967285,9345.7470703125,26.81618881225586,2324.909423828125,1070.5030517578125,18.432533264160156,0.012061198242008686,5.5198893547058105,104.03123474121094,1711.847900390625,16426.615234375,13.65240478515625,672.4000244140625,20.580888748168945,8257.158203125,58928.7421875,138.87203979492188,30.206356048583984,48.94219207763672,0.25131312012672424,39.772796630859375,1489.177978515625,47.004878997802734,755.84326171875,19982.328125,14251.9716796875,454.30902099609375,3830.989990234375,3.119999885559082,11.263714790344238,9352.3583984375,36.41781997680664,0.05254777893424034,128098.0,72241.71875,22356.30078125,
2024-03-06 00:00:00,,,,,,,,,11.567119598388672,115318.2265625,624.121337890625,11.903905868530273,1177.242919921875,54.44937515258789,0.2017308473587036,105.84033203125,302243.9375,45.66999816894531,6595.150390625,16.817474365234375,9392.7451171875,27.23603057861328,2325.829833984375,1079.4071044921875,18.470754623413086,0.012064937502145767,5.601062297821045,106.04031372070312,1755.7989501953125,16251.1767578125,13.410104751586914,671.5999755859375,19.998411178588867,8611.90625,60004.1171875,137.1680908203125,30.87156867980957,48.99538803100586,0.2518694996833801,39.90716552734375,1491.957275390625,47.476585388183594,755.7950439453125,20149.095703125,14647.916015625,453.88836669921875,3880.833740234375,3.0850000381469727,11.468045234680176,9828.9697265625,36.12594223022461,0.05279635637998581,128890.0,73578.1796875,22474.05078125,
2024-03-07 00:00:00,,,,,,,,,11.530657768249512,114880.2265625,634.9794921875,11.852224349975586,1183.16015625,55.11664581298828,0.20228172838687897,106.58219909667969,307679.8125,41.939998626708984,6392.39208984375,16.56576156616211,9545.7412109375,27.343429565429688,2343.994140625,1070.4046630859375,18.528085708618164,0.012074509635567665,5.560477256774902,108.24540710449219,1744.1253662109375,16232.7080078125,13.568853378295898,667.2000122070312,19.804250717163086,8585.9248046875,59451.1328125,134.85557556152344,30.531396865844727,47.417179107666016,0.2537006139755249,39.68881607055664,1468.059326171875,49.17845153808594,759.7962036132812,19994.310546875,14762.8994140625,440.0066833496094,3923.1337890625,3.061000108718872,11.48507308959961,9551.1962890625,35.902156829833984,0.05326118320226669,128340.0,73604.109375,22493.55078125,
2024-03-08 00:00:00,,,,,,,,,11.70384693145752,116043.2109375,,11.921133995056152,,54.62095642089844,0.20268352329730988,109.50022888183594,307565.8125,41.939998626708984,6416.36328125,16.707351684570312,9709.7373046875,27.27996826171875,,,18.403867721557617,0.01208425685763359,5.55479097366333,107.60838317871094,,16306.5791015625,13.560498237609863,688.0,19.901330947875977,8335.1015625,59416.1328125,135.5858612060547,27.742074966430664,47.31078338623047,0.2547640800476074,39.91556167602539,,49.15996170043945,,19705.708984375,14697.908203125,441.6893310546875,,3.128999948501587,11.229659080505371,9295.4052734375,35.92161178588867,0.05357936769723892,127071.0,73717.78125,,
2024-03-11 00:00:00,,,,,,,,,11.667386054992676,117178.1953125,636.2354125976562,11.990042686462402,1180.1029052734375,53.50566482543945,0.20090244710445404,115.83086395263672,306122.8125,41.939998626708984,6369.41943359375,16.668020248413086,9401.7451171875,27.289731979370117,2315.2216796875,1061.3038330078125,18.365644454956055,0.012084285728633404,5.562913417816162,108.78443145751953,1725.7666015625,16325.044921875,13.318198204040527,692.4000244140625,19.41593360900879,8632.8916015625,59271.13671875,138.50689697265625,26.948368072509766,48.76486587524414,0.25437667965888977,39.814788818359375,1455.8248291015625,48.3737678527832,745.9607543945312,19857.5,13785.0380859375,447.1578674316406,3936.263671875,3.140000104904175,10.923163414001465,9344.365234375,36.155120849609375,0.05319754779338837,126124.0,73481.7421875,22332.650390625,
2024-03-12 00:00:00,,,,,,,,,11.70384693145752,118244.1796875,636.4628295898438,12.136472702026367,1187.6475830078125,53.38174057006836,0.2009081095457077,116.3749008178711,309216.78125,43.029998779296875,6387.39794921875,16.943330764770508,9574.7412109375,27.826738357543945,2303.886962890625,1059.483642578125,18.55675506591797,0.012080460786819458,5.6278815269470215,110.54850006103516,1716.4874267578125,16620.51953125,13.819509506225586,724.0,19.610092163085938,8394.060546875,61194.8828125,144.34901428222656,27.832786560058594,50.414005279541016,0.25543123483657837,40.730167388916016,1464.5849609375,49.576175689697266,732.4627075195312,19938.388671875,14057.0,455.99163818359375,4003.0078125,3.1019999980926514,10.855594635009766,9294.40625,36.592960357666016,0.05361153930425644,127668.0,73484.5625,22335.69921875,
2024-03-13 00:00:00,,,,,,,,,11.621809959411621,119378.15625,638.4505615234375,12.26567554473877,1152.6368408203125,54.211063385009766,0.20125989615917206,115.23736572265625,312056.71875,41.59000015258789,6480.287109375,17.195039749145508,9949.7294921875,27.821857452392578,2240.3837890625,1066.4691162109375,18.528085708618164,0.012072177603840828,5.709092140197754,113.6356201171875,1725.6668701171875,16648.220703125,14.12865161895752,715.0,19.707170486450195,8441.02734375,61767.46484375,142.80735778808594,27.500186920166016,49.91748809814453,0.25489526987075806,40.125511169433594,1421.6527099609375,50.408607482910156,720.4590454101562,19942.380859375,14178.0,459.3569030761719,3961.709716796875,3.117000102996826,10.917828559875488,9363.3486328125,36.99186706542969,0.053617868572473526,128006.0,74258.6328125,21997.69921875,
2024-03-14 00:00:00,,,,,,,,,11.667386054992676,114532.2265625,632.6456298828125,12.3431978225708,1178.130615234375,53.41987228393555,0.20123963057994843,116.5727310180664,315993.65625,41.86000061035156,6492.27294921875,16.675888061523438,9956.7294921875,27.050518035888672,2261.697265625,1066.124755859375,18.78608512878418,0.012072759680449963,5.6441240310668945,113.68463134765625,1738.488037109375,16463.55078125,13.794443130493164,714.7999877929688,19.51301383972168,8430.03515625,61791.265625,142.56393432617188,27.37923812866211,49.91748809814453,0.25600460171699524,40.36905288696289,1420.957763671875,49.872154235839844,714.4813232421875,18585.259765625,13800.0,451.3644104003906,4017.66455078125,3.111999988555908,10.76668643951416,9241.44921875,36.768089294433594,0.05389760807156563,127690.0,73340.703125,22146.650390625,
2024-03-15 00:00:00,,,,,,,,,11.512428283691406,114045.2421875,644.2059936523438,12.15369701385498,1203.180419921875,53.06716537475586,0.2002924233675003,114.89115905761719,310343.75,41.66999816894531,6335.45947265625,16.34551239013672,10008.7294921875,26.962644577026367,2255.012451171875,1062.9271240234375,18.375198364257812,0.012053188867866993,5.587275981903076,116.08572387695312,1734.3973388671875,10572.498046875,12.867016792297363,723.7999877929688,19.02761459350586,8622.8984375,61150.88671875,141.427978515625,27.4548282623291,49.048587799072266,0.25363385677337646,39.8903694152832,1407.80517578125,48.83623123168945,705.659423828125,18604.234375,13587.0,450.52313232421875,4028.788818359375,3.0739998817443848,10.633325576782227,9380.3359375,36.972415924072266,0.0533885732293129,126742.0,72990.703125,22023.349609375,
2024-03-18 00:00:00,,,,,,,,,11.512428283691406,113943.2421875,643.2467651367188,12.231222152709961,1208.4073486328125,53.26734924316406,0.20128633081912994,111.28072357177734,304113.875,40.959999084472656,6252.55859375,16.85680389404297,10264.72265625,27.343429565429688,2228.12890625,1063.763427734375,18.317867279052734,0.012064341455698013,5.603516578674316,115.595703125,1733.9981689453125,12742.3984375,12.95892333984375,725.0,20.386730194091797,8476.0029296875,61906.0625,138.06063842773438,27.469945907592773,49.225914001464844,0.25327998399734497,39.90716552734375,1428.899169921875,48.58650207519531,704.7434692382812,18579.267578125,13367.0,443.7926025390625,3965.052490234375,3.0480000972747803,10.775577545166016,9289.41015625,36.972415924072266,0.05333395674824715,126954.0,72430.4609375,22055.69921875,
2024-03-19 00:00:00,,,,,,,,,11.430391311645508,113263.25,652.3050537109375,12.162312507629395,1211.415283203125,53.991817474365234,0.19883087277412415,109.89588928222656,296001.03125,41.20000076293945,6229.58544921875,17.0377197265625,9981.7294921875,27.07004737854004,2196.1591796875,1066.4691162109375,18.0120906829834,0.012068024836480618,5.595395565032959,113.92963409423828,1745.7218017578125,12419.2216796875,13.042475700378418,710.7999877929688,19.12469482421875,8377.0732421875,61486.07421875,136.92466735839844,27.265851974487305,49.01312255859375,0.2516903579235077,39.898765563964844,1414.778564453125,49.2524528503418,697.8497924804688,18524.345703125,13688.0,440.0066833496094,3797.76123046875,3.121000051498413,10.855594635009766,9030.6220703125,37.711856842041016,0.0527891106903553,127529.0,71868.0703125,21817.44921875,
2024-03-20 00:00:00,,,,,,,,,11.430391311645508,112298.265625,657.5709838867188,12.31735610961914,1214.8177490234375,55.078514099121094,0.19880715012550354,111.67638397216797,288794.15625,40.599998474121094,6238.5751953125,17.187175750732422,9981.7294921875,27.211624145507812,2171.93994140625,1067.01025390625,18.08853530883789,0.01204204186797142,5.684727668762207,111.72454833984375,1761.4364013671875,12677.763671875,13.658577919006348,709.0,19.901330947875977,8407.0517578125,62316.44921875,140.49484252929688,27.742074966430664,49.828826904296875,0.2519526183605194,39.78959274291992,1433.1427001953125,50.593597412109375,709.8534545898438,18559.294921875,14107.0,446.3165588378906,3791.649658203125,3.0959999561309814,11.006736755371094,9223.4638671875,37.779972076416016,0.05288545414805412,129125.0,72419.703125,21839.099609375,
2024-03-21 00:00:00,,,,,,,,,11.494197845458984,,664.1224975585938,12.179539680480957,1203.9693603515625,55.183372497558594,0.20136120915412903,113.06121063232422,,41.5,,17.34449577331543,,27.148155212402344,2172.327880859375,1064.3538818359375,17.40053939819336,0.012040271423757076,5.579155445098877,115.1546859741211,1768.171142578125,13056.3427734375,13.397049903869629,736.0,19.3188533782959,,,145.3227081298828,26.986162185668945,51.513427734375,0.2537982165813446,41.80510711669922,1440.3145751953125,49.788909912109375,717.61474609375,,,466.9287109375,3793.607421875,3.0989999771118164,11.006736755371094,,38.36373519897461,0.053555265069007874,128159.0,,22011.94921875,
2024-03-22 00:00:00,,,,,,,,,11.311894416809082,113151.2578125,668.58740234375,12.024493217468262,1219.0584716796875,54.37311935424805,0.20102521777153015,113.65470886230469,285433.25,36.97999954223633,6192.63037109375,16.998394012451172,10294.720703125,26.552566528320312,2186.083984375,1072.716796875,16.932321548461914,0.012015389278531075,5.555288314819336,114.71367645263672,1772.41162109375,12816.267578125,13.194574356079102,737.0,18.63929557800293,9029.6103515625,61903.4609375,144.02447509765625,27.250730514526367,51.08784484863281,0.2524870038032532,40.679779052734375,1444.3348388671875,48.88247299194336,719.9287719726562,18387.53515625,14414.0,463.5634765625,3734.358154296875,3.0940001010894775,10.828922271728516,9677.09375,38.66535949707031,0.053137507289648056,127027.0,73254.1875,22096.75,
